Issue_ID,component_name
413954,Code Processor
413955,Code Processor
413956,Code Processor
413957,Code Processor
413958,Code Processor
413959,Code Processor
413960,Code Processor
413961,Code Processor
413963,MobileWeb
413964,iOS
413965,Android
413966,CLI
413966,Denso
413967,iOS
413968,iOS
413969,CLI
413970,CLI
413971,BlackBerry
413972,BlackBerry
413973,BlackBerry
413974,BlackBerry
413975,BlackBerry
413976,BlackBerry
413977,BlackBerry
413978,Code Processor
413979,iOS
413980,BlackBerry
413981,BlackBerry
413982,BlackBerry
413983,BlackBerry
413984,BlackBerry
413985,BlackBerry
413986,BlackBerry
413987,BlackBerry
413988,CLI
413989,Android
413990,iOS
413991,CLI
413992,CLI
413992,MobileWeb
413993,CLI
413993,MobileWeb
413994,CLI
413994,iOS
413995,CLI
413995,iOS
413996,iOS
413997,Android
413998,CLI
413999,Android
414000,Tooling
414001,Android
414002,iOS
414003,Android
414004,Android
414005,iOS
414006,iOS
414007,iOS
414008,iOS
414009,CLI
414010,Tooling
414011,Android
414012,MobileWeb
414013,Android
414014,iOS
414015,Tooling
414016,iOS
414017,Code Processor
414018,MobileWeb
414019,CLI
414020,CLI
414021,CLI
414022,Code Processor
414023,Android
414024,Android
414025,Android
414026,Android
414027,Android
414029,iOS
414030,Android
414031,Android
414032,Android
414033,iOS
414034,MobileWeb
414035,CLI
414036,Android
414037,iOS
414038,CLI
414039,Android
414040,CLI
414041,Android
414042,Android
414043,Android
414044,TiAPI
414045,BlackBerry
414046,iOS
414047,CLI
414048,Android
414049,iOS
414050,BlackBerry
414051,CLI
414051,Tooling
414052,BlackBerry
414053,Android
414054,MobileWeb
414055,CLI
414056,Android
414057,Android
414058,CLI
414059,Core
414060,Android
414061,BlackBerry
414062,BlackBerry
414063,BlackBerry
414064,Android
414065,BlackBerry
414066,iOS
414067,Android
414068,CLI
414069,MobileWeb
414070,iOS
414071,iOS
414073,CLI
414074,CLI
414075,CLI
414076,Android
414077,CLI
414077,iOS
414078,iOS
414079,BlackBerry
414080,MobileWeb
414081,Release
414082,MobileWeb
414083,Android
414084,CLI
414085,CLI
414086,iOS
414087,iOS
414088,iOS
414089,iOS
414090,iOS
414091,iOS
414092,iOS
414093,Android
414094,CLI
414094,Tooling
414095,CLI
414096,Android
414097,Code Processor
414098,CLI
414099,MobileWeb
414100,iOS
414101,Release
414102,Release
414103,Release
414104,Tooling
414105,Release
414106,Release
414107,Release
414108,Release
414109,Release
414110,Release
414111,Release
414112,Release
414113,Release
414114,Release
414115,Release
414116,Release
414117,Release
414118,Release
414119,Release
414120,Release
414121,Release
414122,Release
414123,Release
414124,Release
414125,Release
414126,Release
414127,Release
414128,iOS
414129,iOS
414130,iOS
414131,Android
414131,Tooling
414132,CLI
414133,Android
414134,CLI
414135,iOS
414136,MobileWeb
414137,Android
414138,TiAPI
414139,CLI
414140,iOS
414141,Android
414142,BlackBerry
414143,Android
414144,CLI
414144,Tooling
414145,Android
414146,Tooling
414147,MobileWeb
414147,Code Processor
414148,BlackBerry
414149,BlackBerry
414150,BlackBerry
414151,iOS
414151,Core
414152,CLI
414153,iOS
414154,iOS
414155,iOS
414156,iOS
414157,Android
414158,CLI
414159,iOS
414160,CLI
414161,CLI
414162,CLI
414163,Android
414164,Android
414165,iOS
414166,MobileWeb
414167,CLI
414168,Android
414169,iOS
414170,Android
414171,Code Processor
414172,CLI
414173,Tooling
414174,CLI
414175,iOS
414176,iOS
414177,iOS
414178,CLI
414179,iOS
414180,CLI
414181,Android
414182,CLI
414183,Android
414184,iOS
414185,Android
414186,Android
414187,CLI
414188,iOS
414189,CLI
414190,Android
414191,iOS
414192,CLI
414193,CLI
414194,CLI
414195,Android
414196,CLI
414197,CLI
414198,CLI
414199,iOS
414200,CLI
414200,iOS
414201,MobileWeb
414202,Android
414203,CLI
414204,CLI
414205,MobileWeb
414206,Android
414207,Android
414208,iOS
414209,CLI
414210,iOS
414211,iOS
414212,iOS
414213,iOS
414214,iOS
414215,iOS
414216,Android
414217,Tooling
414218,iOS
414219,Android
414220,Code Processor
414221,BlackBerry
414222,iOS
414223,BlackBerry
414224,MobileWeb
414225,BlackBerry
414226,BlackBerry
414227,BlackBerry
414228,BlackBerry
414229,BlackBerry
414230,BlackBerry
414231,BlackBerry
414232,BlackBerry
414233,BlackBerry
414234,BlackBerry
414235,BlackBerry
414236,BlackBerry
414237,BlackBerry
414238,CLI
414238,MobileWeb
414239,Android
414240,CLI
414241,Android
414242,Tooling
414242,MobileWeb
414243,CLI
414244,MobileWeb
414245,Code Processor
414246,iOS
414247,Code Processor
414248,Android
414248,Tooling
414249,Android
414250,Android
414251,iOS
414252,Android
414253,CLI
414254,iOS
414255,iOS
414255,Android
414256,Android
414257,CLI
414258,iOS
414258,Tooling
414259,MobileWeb
414260,Android
414261,Android
414262,Android
414263,Code Processor
414264,iOS
414265,CLI
414266,Code Processor
414267,Android
414268,Android
414269,CLI
414270,Android
414271,iOS
414272,Tooling
414273,Android
414273,Tooling
414274,Android
414275,CLI
414276,iOS
414277,iOS
414278,iOS
414279,CLI
414280,Core
414281,iOS
414282,iOS
414283,iOS
414284,Android
414285,CLI
414286,MobileWeb
414287,CLI
414288,iOS
414289,Android
414290,iOS
414291,iOS
414292,Android
414293,iOS
414294,iOS
414295,Code Processor
414296,iOS
414297,Android
414298,Android
414299,Android
414300,iOS
414301,iOS
414302,Android
414304,BlackBerry
414305,BlackBerry
414306,BlackBerry
414307,BlackBerry
414308,Android
414309,Android
414310,Android
414311,Android
414312,Android
414313,iOS
414314,iOS
414315,BlackBerry
414316,BlackBerry
414317,Android
414317,Tooling
414318,iOS
414320,iOS
414321,MobileWeb
414322,BlackBerry
414323,Android
414324,Android
414324,Tooling
414325,CLI
414326,CLI
414327,Android
414328,Android
414329,Android
414330,Android
414331,Android
414332,CLI
414333,Android
414334,TiAPI
414335,BlackBerry
414336,Android
414337,Tooling
414338,Android
414339,TiAPI
414340,TiAPI
414341,Tooling
414342,Tooling
414343,Android
414344,BlackBerry
414345,Android
414346,Code Processor
414347,Android
414348,iOS
414349,TiAPI
414350,Android
414351,Android
414352,iOS
414353,Android
414354,iOS
414355,MobileWeb
414356,Android
414357,iOS
414358,Android
414358,Tooling
414359,Android
414360,Android
414361,TiAPI
414362,Code Processor
414365,Code Processor
414367,Tooling
414368,MobileWeb
414369,iOS
414370,iOS
414371,iOS
414372,CLI
414373,Android
414374,Android
414375,iOS
414376,Android
414377,Android
414378,Code Processor
414379,CLI
414380,iOS
414381,Android
414382,Android
414383,Android
414384,iOS
414385,Android
414386,Android
414387,Android
414388,iOS
414389,iOS
414390,Android
414391,MobileWeb
414392,Android
414393,iOS
414394,Android
414395,CLI
414396,Android
414397,Android
414398,Android
414399,iOS
414400,iOS
414401,Android
414403,BlackBerry
414404,BlackBerry
414405,BlackBerry
414406,BlackBerry
414407,BlackBerry
414408,BlackBerry
414409,BlackBerry
414410,BlackBerry
414411,BlackBerry
414412,BlackBerry
414413,BlackBerry
414414,BlackBerry
414415,Android
414416,MobileWeb
414417,MobileWeb
414418,iOS
414419,TiAPI
414421,Android
414422,iOS
414423,Anvil
414424,MobileWeb
414425,Anvil
414426,Android
414427,iOS
414428,Code Processor
414429,Code Processor
414430,Code Processor
414431,iOS
414432,iOS
414433,Android
414434,iOS
414435,Tooling
414436,Android
414437,iOS
414437,Android
414438,iOS
414439,CLI
414440,iOS
414442,CLI
414443,CLI
414444,Android
414444,Tooling
414445,Android
414446,iOS
414447,Android
414448,BlackBerry
414449,BlackBerry
414450,BlackBerry
414451,BlackBerry
414452,BlackBerry
414453,iOS
414454,TiAPI
414455,Android
414456,iOS
414458,BlackBerry
414459,iOS
414460,iOS
414461,iOS
414462,iOS
414463,Android
414465,Android
414466,CLI
414467,iOS
414468,iOS
414469,Android
414471,Android
414472,Android
414473,Android
414474,iOS
414475,Android
414476,iOS
414477,iOS
414478,Android
414479,Android
414480,iOS
414481,iOS
414482,iOS
414483,Android
414484,iOS
414484,Tooling
414485,iOS
414486,iOS
414487,MobileWeb
414488,Android
414489,Android
414490,Core
414491,BlackBerry
414492,Android
414493,Tooling
414494,Android
414495,Android
414496,Android
414497,Android
414498,Android
414499,Android
414500,Android
414501,Android
414502,Android
414503,BlackBerry
414504,BlackBerry
414505,BlackBerry
414506,BlackBerry
414507,BlackBerry
414508,BlackBerry
414509,BlackBerry
414511,iOS
414512,TiAPI
414513,Android
414514,Android
414515,CLI
414516,CLI
414517,iOS
414518,iOS
414519,Android
414520,iOS
414521,Android
414522,Android
414523,iOS
414524,iOS
414525,iOS
414526,MobileWeb
414527,MobileWeb
414528,iOS
414529,iOS
414530,iOS
414531,Android
414532,Android
414533,Android
414534,Android
414535,Android
414535,Tooling
414536,Android
414537,Android
414538,CLI
414539,CLI
414540,CLI
414541,Android
414542,MobileWeb
414543,Android
414544,MobileWeb
414545,Android
414547,Tizen
414548,Tizen
414549,MobileWeb
414549,Tizen
414549,Denso
414550,iOS
414551,iOS
414552,Tooling
414553,CLI
414554,Tooling
414555,iOS
414556,BlackBerry
414557,Android
414558,iOS
414559,TiAPI
414560,Tooling
414561,Android
414562,MobileWeb
414563,TiAPI
414564,Android
414565,Android
414566,Android
414567,Anvil
414568,Android
414569,Anvil
414570,Tooling
414571,iOS
414572,Anvil
414573,iOS
414574,iOS
414575,iOS
414576,MobileWeb
414577,Tooling
414578,Android
414579,CLI
414580,iOS
414581,MobileWeb
414582,Android
414583,iOS
414584,Code Processor
414585,Code Processor
414586,BlackBerry
414587,iOS
414588,iOS
414589,Tooling
414590,iOS
414591,Android
414592,CLI
414593,iOS
414594,Android
414595,iOS
414596,iOS
414597,iOS
414598,Tooling
414599,Tooling
414600,Tooling
414601,Tooling
414602,iOS
414603,Android
414604,Android
414605,Android
414606,Android
414607,Code Processor
414608,Tooling
414609,CLI
414610,Tooling
414611,Android
414612,Tooling
414613,Android
414614,CLI
414615,Tooling
414617,iOS
414618,iOS
414619,Android
414620,Android
414622,iOS
414623,Android
414624,Android
414625,CLI
414626,iOS
414627,Code Processor
414628,Code Processor
414629,Code Processor
414630,iOS
414630,Tooling
414631,MobileWeb
414632,MobileWeb
414633,iOS
414634,MobileWeb
414635,iOS
414635,Tooling
414636,Tooling
414637,Android
414638,iOS
414639,Android
414640,Android
414641,iOS
414642,Tooling
414643,Tooling
414644,Tooling
414645,iOS
414646,CLI
414647,iOS
414648,iOS
414649,Tooling
414650,Tooling
414651,Tooling
414652,Tooling
414653,Tooling
414654,Tooling
414655,Tooling
414656,Tooling
414657,Tooling
414658,Tooling
414659,Android
414660,Android
414661,Android
414662,Android
414663,Android
414664,Android
414665,iOS
414666,iOS
414667,Android
414668,iOS
414669,iOS
414670,iOS
414671,iOS
414672,MobileWeb
414673,Tooling
414674,CLI
414675,CLI
414676,Tooling
414677,Tooling
414678,iOS
414679,Tooling
414680,Android
414681,Tooling
414682,Tooling
414683,Tooling
414684,Tooling
414685,TiAPI
414686,Core
414687,iOS
414688,Android
414689,CLI
414690,Tooling
414691,Tooling
414692,Tooling
414693,Android
414694,Android
414695,iOS
414696,iOS
414697,iOS
414698,iOS
414699,iOS
414700,iOS
414701,iOS
414702,iOS
414703,iOS
414704,Android
414705,Android
414706,Android
414707,iOS
414708,Android
414709,Android
414710,iOS
414711,Android
414713,iOS
414714,Android
414715,Android
414716,Android
414717,Tooling
414718,Tooling
414719,Tooling
414720,iOS
414721,iOS
414722,iOS
414723,Android
414724,iOS
414725,iOS
414726,Android
414727,Android
414728,Android
414729,Android
414730,Tooling
414731,Tooling
414732,iOS
414733,Android
414734,iOS
414735,Tooling
414736,Tooling
414737,Tooling
414738,iOS
414739,Android
414740,iOS
414741,iOS
414742,iOS
414743,Android
414744,MobileWeb
414746,Android
414747,Android
414748,Android
414749,CLI
414750,Android
414751,iOS
414752,Android
414753,Tooling
414754,Tooling
414755,Tooling
414756,Android
414756,Tooling
414757,iOS
414758,Android
414759,Android
414760,Android
414761,iOS
414762,Tooling
414763,Tooling
414764,Android
414765,BlackBerry
414766,Android
414767,Anvil
414768,Android
414769,Android
414770,Android
414771,Android
414772,Android
414773,Android
414774,Android
414774,Tooling
414775,Android
414776,Android
414777,iOS
414778,iOS
414779,Tooling
414780,iOS
414781,iOS
414782,Code Processor
414783,Tooling
414784,Android
414785,Tooling
414786,CLI
414787,Tooling
414788,Tooling
414789,Tooling
414790,Android
414791,Tooling
414792,Tooling
414793,iOS
414794,Android
414795,Android
414796,Core
414797,Code Processor
414798,MobileWeb
414799,MobileWeb
414800,Core
414801,iOS
414802,Android
414803,Android
414804,Android
414805,BlackBerry
414806,Android
414807,Android
414808,iOS
414809,CLI
414810,Android
414811,iOS
414812,Android
414813,iOS
414814,iOS
414815,Android
414816,CLI
414817,CLI
414818,iOS
414819,Android
414820,Android
414821,Android
414822,CLI
414823,Android
414824,Android
414825,Android
414826,iOS
414827,iOS
414828,iOS
414829,iOS
414830,iOS
414831,Android
414832,iOS
414833,iOS
414834,TiAPI
414835,TiAPI
414836,iOS
414837,iOS
414838,iOS
414839,Android
414840,iOS
414841,iOS
414842,Android
414843,Android
414844,CLI
414845,CLI
414846,CLI
414847,Android
414848,Android
414849,CLI
414850,iOS
414851,Android
414852,Android
414853,iOS
414854,iOS
414855,iOS
414856,iOS
414857,Core
414858,Android
414858,Tooling
414859,Tooling
414860,iOS
414861,iOS
414861,Android
414862,iOS
414862,Android
414863,iOS
414863,Android
414864,iOS
414865,iOS
414866,iOS
414867,Android
414868,iOS
414869,iOS
414870,Android
414871,iOS
414872,iOS
414873,Android
414874,iOS
414875,iOS
414876,CLI
414877,TiAPI
414878,TiAPI
414879,iOS
414880,MobileWeb
414881,Core
414882,Android
414883,Android
414884,iOS
414886,iOS
414887,iOS
414888,iOS
414889,iOS
414890,BlackBerry
414891,Templates
414892,iOS
414893,iOS
414894,iOS
414895,Windows Hybrid
414896,Windows
414897,iOS
414898,iOS
414899,iOS
414900,Windows
414901,Windows
414902,iOS
414903,iOS
414904,iOS
414905,Android
414906,Android
414907,iOS
414908,iOS
414909,iOS
414910,Windows
414911,iOS
414912,Windows
414914,Windows
414915,Windows
414916,iOS
414917,iOS
414918,iOS
414919,Android
414920,iOS
414921,Android
414922,Android
414923,Android
414924,iOS
414925,iOS
414926,Android
414927,iOS
414928,iOS
414928,Tooling
414929,iOS
414930,iOS
414931,iOS
414932,Android
414933,iOS
414934,iOS
414935,Windows
414936,iOS
414937,Windows
414939,Windows
414940,Windows
414941,iOS
414942,Windows
414943,Windows
414944,Windows
414945,Windows
414946,Windows
414947,Windows
414948,Windows
414949,Windows
414950,Anvil
414951,TiAPI
414952,MobileWeb
414953,Tooling
414954,iOS
414955,iOS
414956,Android
414957,Android
414957,Tooling
414958,Android
414958,Tooling
414959,iOS
414960,iOS
414961,BlackBerry
414962,BlackBerry
414963,iOS
414964,Android
414965,Windows
414966,Core
414967,Windows
414968,Windows
414969,Windows
414970,Windows
414971,Windows
414972,iOS
414973,iOS
414974,iOS
414975,iOS
414976,Windows
414977,Windows
414978,iOS
414979,iOS
414980,Android
414981,iOS
414982,Android
414983,CLI
414984,Windows
414986,Windows
414987,iOS
414989,Windows
414990,Windows
414991,Windows
414992,Windows
414993,iOS
414994,iOS
414995,Windows
414996,iOS
414997,Windows
414998,iOS
414999,iOS
415000,iOS
415001,iOS
415002,iOS
415003,iOS
415004,iOS
415005,iOS
415006,iOS
415007,iOS
415008,Android
415009,iOS
415010,Windows
415011,Windows
415012,Windows
415013,Android
415014,iOS
415015,iOS
415016,iOS
415017,Windows
415018,iOS
415019,iOS
415020,iOS
415020,Android
415021,MobileWeb
415022,MobileWeb
415023,iOS
415024,Android
415025,iOS
415026,iOS
415027,Android
415028,Windows
415029,iOS
415031,Android
415032,iOS
415033,Android
415034,Android
415035,Android
415036,Tooling
415037,iOS
415038,iOS
415039,iOS
415040,Android
415041,Anvil
415042,Android
415043,iOS
415044,Windows
415045,Windows
415046,Windows
415047,iOS
415048,iOS
415049,Windows
415050,Windows
415051,iOS
415052,iOS
415053,BlackBerry
415054,Android
415055,BlackBerry
415056,Android
415057,iOS
415058,iOS
415059,Android
415061,Anvil
415062,iOS
415063,iOS
415064,iOS
415065,iOS
415066,Android
415067,Android
415068,Android
415069,Core
415070,BlackBerry
415071,iOS
415072,iOS
415075,Android
415076,Windows
415077,Windows
415078,Windows
415079,Windows
415080,Core
415081,Windows
415082,iOS
415083,iOS
415084,iOS
415085,Android
415086,iOS
415087,iOS
415088,Windows
415089,Windows
415090,iOS
415091,Android
415092,BlackBerry
415093,iOS
415094,iOS
415095,BlackBerry
415096,BlackBerry
415097,BlackBerry
415098,iOS
415099,BlackBerry
415100,TiAPI
415101,Android
415102,CLI
415103,CLI
415104,Windows
415105,Android
415106,iOS
415107,iOS
415108,iOS
415109,Android
415110,iOS
415111,Tooling
415112,MobileWeb
415113,Windows
415114,MobileWeb
415116,iOS
415117,Android
415118,iOS
415119,Anvil
415120,Anvil
415121,iOS
415122,iOS
415123,iOS
415124,Code Processor
415125,Code Processor
415126,CLI
415127,CLI
415128,iOS
415129,Windows
415130,Windows
415131,Windows
415133,Android
415134,iOS
415135,iOS
415136,MobileWeb
415137,Windows
415138,Windows Hybrid
415139,Windows
415140,Windows
415141,Windows
415142,Windows
415143,Windows
415144,Windows
415145,Windows
415146,Windows
415147,Windows Hybrid
415148,Windows
415149,Windows Hybrid
415150,Windows Hybrid
415151,Windows
415152,Android
415152,Tooling
415153,BlackBerry
415154,Android
415155,iOS
415156,iOS
415157,iOS
415158,iOS
415159,iOS
415160,Tooling
415161,Tooling
415162,Android
415164,BlackBerry
415165,Tooling
415166,Android
415167,Tooling
415168,BlackBerry
415169,BlackBerry
415170,BlackBerry
415171,BlackBerry
415172,BlackBerry
415173,BlackBerry
415174,BlackBerry
415175,BlackBerry
415176,BlackBerry
415177,BlackBerry
415178,Android
415179,iOS
415180,MobileWeb
415181,iOS
415182,iOS
415183,Android
415184,iOS
415185,iOS
415186,Android
415187,Android
415188,Android
415189,Android
415190,iOS
415191,iOS
415192,Core
415193,iOS
415194,Tooling
415195,iOS
415196,Tooling
415196,MobileWeb
415197,BlackBerry
415198,BlackBerry
415199,iOS
415200,Windows
415201,BlackBerry
415202,BlackBerry
